property_id,property_type,neighborhood,city,sqft,sale_price,price_per_sqft,sale_date,status
P0968,Townhouse,Westside,Los Angeles,2745,1907527.95,694.91,2025-07-27,Sold
P0969,Townhouse,South Bay,San Diego,3351,2187030.15,652.65,2025-08-28,Closed
P0970,Single Family,Westside,Fresno,2087,1339290.51,641.73,2025-09-07,Sold
P0971,Multi-Family,North Hills,Los Angeles,1961,385552.21,196.61,2024-03-27,Sold
P0972,Condo,North Hills,San Diego,925,543400.5,587.46,2024-02-04,Sold
P0973,Single Family,South Bay,Sacramento,1042,563451.08,540.74,2025-07-01,Sold
P0974,Single Family,North Hills,Sacramento,2708,1063973.2,392.9,2025-11-13,Sold
P0975,Multi-Family,North Hills,Los Angeles,3632,2731445.6,752.05,2025-01-27,Sold
P0976,Single Family,Westside,Sacramento,2112,877345.92,415.41,2025-07-01,Closed
P0977,Multi-Family,East Park,San Diego,3991,1901631.68,476.48,2023-12-02,Sold
P0978,Townhouse,Downtown,Fresno,1288,411155.36,319.22,2025-08-30,Closed
P0979,Multi-Family,Westside,Fresno,1062,195864.66,184.43,2024-07-13,Closed
P0980,Condo,Westside,Sacramento,3609,2022844.5,560.5,2023-10-08,Sold
P0981,Townhouse,East Park,Fresno,2968,1509791.92,508.69,2024-09-10,Closed
P0982,Condo,North Hills,San Jose,1619,320529.62,197.98,2023-01-06,Closed
P0983,Multi-Family,Westside,Sacramento,1208,746604.4,618.05,2024-08-12,Sold
P0984,Multi-Family,Downtown,Fresno,816,212135.52,259.97,2024-07-21,Sold
P0985,Townhouse,East Park,Los Angeles,3080,1545944.4,501.93,2025-06-12,Sold
P0986,Townhouse,Westside,Fresno,2799,1878352.92,671.08,2023-02-05,Sold
P0987,Townhouse,Westside,Los Angeles,1298,511658.62,394.19,2023-10-05,Sold
P0988,Single Family,North Hills,San Jose,2179,1004671.53,461.07,2024-12-30,Sold
P0989,Single Family,South Bay,San Diego,2804,868847.44,309.86,2024-01-11,Sold
P0990,Townhouse,North Hills,Los Angeles,4273,1674417.78,391.86,2024-09-08,Sold
P0991,Townhouse,North Hills,Sacramento,4072,1125052.88,276.29,2023-10-08,Closed
P0992,Single Family,Westside,San Diego,2093,1668141.93,797.01,2023-11-30,Sold
P0993,Single Family,East Park,Sacramento,4106,1257421.44,306.24,2025-12-12,Sold
P0994,Multi-Family,North Hills,San Jose,1177,857597.51,728.63,2023-02-05,Sold
P0995,Townhouse,Westside,San Jose,1269,923095.98,727.42,2025-12-07,Sold
P0996,Condo,Westside,San Diego,3749,2720874.24,725.76,2024-03-31,Sold
P0997,Multi-Family,Downtown,Los Angeles,1213,388875.67,320.59,2023-06-10,Sold
P0998,Single Family,Westside,Los Angeles,3873,1953734.85,504.45,2025-06-02,Sold
P0999,Multi-Family,Downtown,San Jose,3948,2455892.88,622.06,2023-05-02,Sold
P1000,Single Family,Downtown,Fresno,971,371019.1,382.1,2023-01-22,Sold
